"Date","Payment method","Cardholder origin","Channel","Amount CHF","Number of transactions"
"2020-12-19","Debit","Foreign","All",2166647.53,27188
"2020-12-19","Mobile","all","all",7392001.13,130423
"2020-12-20","Credit","Domestic","E-comm",13317019.16,157997
"2020-12-20","Credit","Domestic","POS",11150982.5,150796
"2020-12-20","Credit","Foreign","E-comm",1491735.52,12877
"2020-12-20","Credit","Foreign","POS",3587294.50999998,39330
"2020-12-20","Debit","Domestic","All",20098051.77,417128
"2020-12-20","Debit","Foreign","All",571994.64,7348
"2020-12-20","Mobile","all","all",4440053.53,68932
"2020-12-21","Credit","Domestic","E-comm",18264363.02,214693
"2020-12-21","Credit","Domestic","POS",64190224.2399999,895742
"2020-12-21","Credit","Foreign","E-comm",3101189.44,18326
"2020-12-21","Credit","Foreign","POS",8435614.35,98780
"2020-12-21","Debit","Domestic","All",169568645.39,2813000
"2020-12-21","Debit","Foreign","All",1865618.59,26148
"2020-12-21","Mobile","all","all",7814151.86,137758
"2020-12-22","Credit","Domestic","E-comm",17908853.15,190498
"2020-12-22","Credit","Domestic","POS",65891382.3100001,880745
"2020-12-22","Credit","Foreign","E-comm",3380748.94,17081
"2020-12-22","Credit","Foreign","POS",8565533.88000008,91828
"2020-12-22","Debit","Domestic","All",173886328.56,2757534
"2020-12-22","Debit","Foreign","All",1687527.47,23814
"2020-12-22","Mobile","all","all",7267222.69000001,128635
"2020-12-23","Credit","Domestic","E-comm",15228883.93,191568
"2020-12-23","Credit","Domestic","POS",78609925.17,1013390
"2020-12-23","Credit","Foreign","E-comm",2690033.78,15385
"2020-12-23","Credit","Foreign","POS",8941277.26999998,97013
"2020-12-23","Debit","Domestic","All",208373395,3160788
"2020-12-23","Debit","Foreign","All",1963827.89,26359
"2020-12-23","Mobile","all","all",7396435.17,133867
"2020-12-24","Credit","Domestic","E-comm",10241665.17,138751
"2020-12-24","Credit","Domestic","POS",59072054.26,811759
"2020-12-24","Credit","Foreign","E-comm",2128849.33,11819
"2020-12-24","Credit","Foreign","POS",6722063.42000002,76298
"2020-12-24","Debit","Domestic","All",154319286.93,2522362
"2020-12-24","Debit","Foreign","All",1432562.24,20094
"2020-12-24","Mobile","all","all",5642027.28,100981
"2020-12-25","Credit","Domestic","E-comm",7881978.02,107665
"2020-12-25","Credit","Domestic","POS",4325102.18,64996
"2020-12-25","Credit","Foreign","E-comm",1382464.94,10160
"2020-12-25","Credit","Foreign","POS",1776206.45,17081
"2020-12-25","Debit","Domestic","All",7968315.63,192883
"2020-12-25","Debit","Foreign","All",358533.2,4323
"2020-12-25","Mobile","all","all",2681413.63,44540
"2020-12-26","Credit","Domestic","E-comm",8764714.8,118735
"2020-12-26","Credit","Domestic","POS",13634848.96,183153
"2020-12-26","Credit","Foreign","E-comm",1374952.65,10581
"2020-12-26","Credit","Foreign","POS",4245779.45,40888
"2020-12-26","Debit","Domestic","All",30822921.07,578749
"2020-12-26","Debit","Foreign","All",680632.720000002,8171
"2020-12-26","Mobile","all","all",3546796.89,62055
"2020-12-27","Credit","Domestic","E-comm",9388668.38,113667
"2020-12-27","Credit","Domestic","POS",7492522.96,106638
"2020-12-27","Credit","Foreign","E-comm",1354753.61,10356
"2020-12-27","Credit","Foreign","POS",3395166.37999999,30194
"2020-12-27","Debit","Domestic","All",11953788.55,296164
"2020-12-27","Debit","Foreign","All",623928.140000001,7076
"2020-12-27","Mobile","all","all",3979335.94,59011
"2020-12-28","Credit","Domestic","E-comm",17619341.95,201037
"2020-12-28","Credit","Domestic","POS",54893505.47,735886
"2020-12-28","Credit","Foreign","E-comm",2586071.65,16205
"2020-12-28","Credit","Foreign","POS",7667567.21000003,87244
"2020-12-28","Debit","Domestic","All",140193937.3,2229912
"2020-12-28","Debit","Foreign","All",1847622.92,23667
"2020-12-28","Mobile","all","all",7430497.81,116974
"2020-12-29","Credit","Domestic","E-comm",16820607.41,184987
"2020-12-29","Credit","Domestic","POS",54857630.8800001,730997
"2020-12-29","Credit","Foreign","E-comm",2486351.75,15359
"2020-12-29","Credit","Foreign","POS",7366329.19000005,82240
"2020-12-29","Debit","Domestic","All",132237623.03,2103603
"2020-12-29","Debit","Foreign","All",1611639,22455
"2020-12-29","Mobile","all","all",6769924.06,113024
"2020-12-30","Credit","Domestic","E-comm",14918841.52,175792
"2020-12-30","Credit","Domestic","POS",64967146.62,848752
"2020-12-30","Credit","Foreign","E-comm",2635195.68,15019
"2020-12-30","Credit","Foreign","POS",7995780.56000001,92137
"2020-12-30","Debit","Domestic","All",152848079.75,2382355
"2020-12-30","Debit","Foreign","All",1892984.5,25184
"2020-12-30","Mobile","all","all",6583042.41,115903
"2020-12-31","Credit","Domestic","E-comm",10568942.08,176325
"2020-12-31","Credit","Domestic","POS",54285638.7600001,813131
"2020-12-31","Credit","Foreign","E-comm",1832301.46,13589
"2020-12-31","Credit","Foreign","POS",7320272.92000004,87307
"2020-12-31","Debit","Domestic","All",128337855.31,2266633
"2020-12-31","Debit","Foreign","All",1648398.4,24066
"2020-12-31","Mobile","all","all",4862521.65,101344
"2021-01-01","Credit","Domestic","E-comm",7269248.32,102877
"2021-01-01","Credit","Domestic","POS",7749355.85999999,83730
"2021-01-01","Credit","Foreign","E-comm",1253439.03,10537
"2021-01-01","Credit","Foreign","POS",3325631.13,25820
"2021-01-01","Debit","Domestic","All",9055019.39,206217
"2021-01-01","Debit","Foreign","All",540971.99,6112
"2021-01-01","Mobile","all","all",3041927.06,52219
"2021-01-02","Credit","Domestic","E-comm",10229995.19,130101
"2021-01-02","Credit","Domestic","POS",40214583.5100001,532816
"2021-01-02","Credit","Foreign","E-comm",1308093.48,11828
"2021-01-02","Credit","Foreign","POS",7730550.72000007,75327
"2021-01-02","Debit","Domestic","All",73897511.09,1347186
"2021-01-02","Debit","Foreign","All",1580631.21,20534
"2021-01-02","Mobile","all","all",4797889.41,87454
"2021-01-03","Credit","Domestic","E-comm",11820622.23,127352
"2021-01-03","Credit","Domestic","POS",9342161.96,106671
"2021-01-03","Credit","Foreign","E-comm",1338057.54,11799
"2021-01-03","Credit","Foreign","POS",4406996.28999999,30353
"2021-01-03","Debit","Domestic","All",11432285.1,272361
"2021-01-03","Debit","Foreign","All",479190.01,5813
"2021-01-03","Mobile","all","all",4173212.94,61761
"2021-01-04","Credit","Domestic","E-comm",17477308.19,190850
"2021-01-04","Credit","Domestic","POS",41117429.56,702333
"2021-01-04","Credit","Foreign","E-comm",2998291.78,18236
"2021-01-04","Credit","Foreign","POS",6236307.73000002,82151
"2021-01-04","Debit","Domestic","All",104231476.29,1976414
"2021-01-04","Debit","Foreign","All",1276970.47,19341
"2021-01-04","Mobile","all","all",7102844.04,124739
"2021-01-05","Credit","Domestic","E-comm",18129578.73,218079
"2021-01-05","Credit","Domestic","POS",39754961.98,684196
"2021-01-05","Credit","Foreign","E-comm",2956320.94,17015
"2021-01-05","Credit","Foreign","POS",5252547.42999999,72263
"2021-01-05","Debit","Domestic","All",95214388.53,1861003
"2021-01-05","Debit","Foreign","All",1092081.52,17316
"2021-01-05","Mobile","all","all",7043210.26,122432
"2021-01-06","Credit","Domestic","E-comm",16076486.74,184096
"2021-01-06","Credit","Domestic","POS",37704652.65,649036
"2021-01-06","Credit","Foreign","E-comm",2743203.15,15441
"2021-01-06","Credit","Foreign","POS",4965460,67608
"2021-01-06","Debit","Domestic","All",88154541.62,1793992
"2021-01-06","Debit","Foreign","All",1153531.97,17009
"2021-01-06","Mobile","all","all",6638228.14,123551
"2021-01-07","Credit","Domestic","E-comm",15952995.37,190046
"2021-01-07","Credit","Domestic","POS",39753428.0399999,677198
"2021-01-07","Credit","Foreign","E-comm",2944559.52,16062
"2021-01-07","Credit","Foreign","POS",5284522.79,73799
"2021-01-07","Debit","Domestic","All",92440756.0800001,1842635
"2021-01-07","Debit","Foreign","All",1031406.98,16680
"2021-01-07","Mobile","all","all",6621737.17,123274
"2021-01-08","Credit","Domestic","E-comm",15622132.27,194159
"2021-01-08","Credit","Domestic","POS",50733041.2200001,793203
"2021-01-08","Credit","Foreign","E-comm",2642361.41,16017
"2021-01-08","Credit","Foreign","POS",6041110.73,79435
"2021-01-08","Debit","Domestic","All",116030358.3,2138616
"2021-01-08","Debit","Foreign","All",1129501.67,17567
"2021-01-08","Mobile","all","all",7125098.64,135146
"2021-01-09","Credit","Domestic","E-comm",11160631.41,159239
"2021-01-09","Credit","Domestic","POS",64517050.13,889971
"2021-01-09","Credit","Foreign","E-comm",1431215.39,12959
"2021-01-09","Credit","Foreign","POS",6826248.81000006,80630
"2021-01-09","Debit","Domestic","All",135774504.53,2295736
"2021-01-09","Debit","Foreign","All",1355784.84,19157
"2021-01-09","Mobile","all","all",5958068.42,117459
"2021-01-10","Credit","Domestic","E-comm",11491170.14,138515
"2021-01-10","Credit","Domestic","POS",6825042.02999999,106102
"2021-01-10","Credit","Foreign","E-comm",1240637.39,11981
"2021-01-10","Credit","Foreign","POS",2821743.31999999,22350
"2021-01-10","Debit","Domestic","All",9481188.48999999,239701
"2021-01-10","Debit","Foreign","All",284221.68,4140
"2021-01-10","Mobile","all","all",3891821.92,65544
"2021-01-11","Credit","Domestic","E-comm",16172915.63,205812
"2021-01-11","Credit","Domestic","POS",36028462.11,688909
"2021-01-11","Credit","Foreign","E-comm",2867149.88,17067
"2021-01-11","Credit","Foreign","POS",5112701.29999998,80687
"2021-01-11","Debit","Domestic","All",87321020.1999998,1911806
"2021-01-11","Debit","Foreign","All",857622.46,15220
"2021-01-11","Mobile","all","all",6003603.16,127400
"2021-01-12","Credit","Domestic","E-comm",15619689.81,192733
"2021-01-12","Credit","Domestic","POS",34742845.99,642772
"2021-01-12","Credit","Foreign","E-comm",2836153.29999999,15685
"2021-01-12","Credit","Foreign","POS",4452758.1,68253
"2021-01-12","Debit","Domestic","All",80678484.35,1747218
"2021-01-12","Debit","Foreign","All",752810.59,13179
"2021-01-12","Mobile","all","all",5321203.58,123589
"2021-01-13","Credit","Domestic","E-comm",16188491.58,201595
"2021-01-13","Credit","Domestic","POS",42093216.6,727352
"2021-01-13","Credit","Foreign","E-comm",2902085.95,15841
"2021-01-13","Credit","Foreign","POS",5035468.87000003,72241
"2021-01-13","Debit","Domestic","All",94393081.9,1949786
"2021-01-13","Debit","Foreign","All",849506.92,14598
"2021-01-13","Mobile","all","all",5727190.6,130695
"2021-01-14","Credit","Domestic","E-comm",15980507.25,216233
"2021-01-14","Credit","Domestic","POS",46725391.8300001,734386
"2021-01-14","Credit","Foreign","E-comm",2742979.98,16519
"2021-01-14","Credit","Foreign","POS",5080296.37999997,74022
"2021-01-14","Debit","Domestic","All",98735393.73,1930743
"2021-01-14","Debit","Foreign","All",789554.5,13492
"2021-01-14","Mobile","all","all",5682991.02,132790
"2021-01-15","Credit","Domestic","E-comm",14560086.63,205747
"2021-01-15","Credit","Domestic","POS",61000319.2200001,884350
"2021-01-15","Credit","Foreign","E-comm",2760645.18,16559
"2021-01-15","Credit","Foreign","POS",7033025.83000002,86220
"2021-01-15","Debit","Domestic","All",127835183.63,2298540
"2021-01-15","Debit","Foreign","All",1082159.81,16504
"2021-01-15","Mobile","all","all",6293136.65,140188
"2021-01-16","Credit","Domestic","E-comm",11412658.05,176530
"2021-01-16","Credit","Domestic","POS",80219378.22,1025613
"2021-01-16","Credit","Foreign","E-comm",1341725.13,14129
"2021-01-16","Credit","Foreign","POS",7076004.35000003,88248
"2021-01-16","Debit","Domestic","All",157743671.58,2509297
"2021-01-16","Debit","Foreign","All",1580167.91,21214
"2021-01-16","Mobile","all","all",6123477.73,124948
"2021-01-17","Credit","Domestic","E-comm",13129481.6,146787
"2021-01-17","Credit","Domestic","POS",5669109.8,81390
"2021-01-17","Credit","Foreign","E-comm",1337778.18,11420
"2021-01-17","Credit","Foreign","POS",1833405.05,17058
"2021-01-17","Debit","Domestic","All",7209232.24,185750
"2021-01-17","Debit","Foreign","All",180376.78,2867
"2021-01-17","Mobile","all","all",3898448,64264
"2021-01-18","Credit","Domestic","E-comm",17408789.31,203624
"2021-01-18","Credit","Domestic","POS",25182962.66,571042
"2021-01-18","Credit","Foreign","E-comm",2745563.04999999,16168
"2021-01-18","Credit","Foreign","POS",3610201.97999997,67851
"2021-01-18","Debit","Domestic","All",63758772.67,1590826
"2021-01-18","Debit","Foreign","All",617091.86,12439
"2021-01-18","Mobile","all","all",5146931.25,121006
"2021-01-19","Credit","Domestic","E-comm",15845247.92,185606
"2021-01-19","Credit","Domestic","POS",26373038.09,575123
"2021-01-19","Credit","Foreign","E-comm",2526612.13999999,14740
"2021-01-19","Credit","Foreign","POS",3083612.64999999,62476
"2021-01-19","Debit","Domestic","All",64155807.14,1560249
"2021-01-19","Debit","Foreign","All",546092.880000001,11898
"2021-01-19","Mobile","all","all",4967366.91,114684
"2021-01-20","Credit","Domestic","E-comm",15912840.14,187149
"2021-01-20","Credit","Domestic","POS",27617934.07,589175
"2021-01-20","Credit","Foreign","E-comm",2630972.68,15075
"2021-01-20","Credit","Foreign","POS",3035909.93999999,63194
"2021-01-20","Debit","Domestic","All",66622625.19,1588720
"2021-01-20","Debit","Foreign","All",570967.750000002,12030
"2021-01-20","Mobile","all","all",4938365.19,114788
"2021-01-21","Credit","Domestic","E-comm",15669627.34,191951
"2021-01-21","Credit","Domestic","POS",28814569.9,604314
"2021-01-21","Credit","Foreign","E-comm",2729362.97999999,15106
"2021-01-21","Credit","Foreign","POS",3271973.33,64191
"2021-01-21","Debit","Domestic","All",68246145.83,1606671
"2021-01-21","Debit","Foreign","All",603148.600000001,12105
"2021-01-21","Mobile","all","all",4757643.71,112909
"2021-01-22","Credit","Domestic","E-comm",14341874.38,184740
"2021-01-22","Credit","Domestic","POS",39198336.12,723495
"2021-01-22","Credit","Foreign","E-comm",2525654.77,15347
"2021-01-22","Credit","Foreign","POS",3898787.97999999,72031
"2021-01-22","Debit","Domestic","All",92514383.4200002,1920405
"2021-01-22","Debit","Foreign","All",794696.760000001,14176
"2021-01-22","Mobile","all","all",5298553.1,122993
"2021-01-23","Credit","Domestic","E-comm",12359991.85,161465
"2021-01-23","Credit","Domestic","POS",45056039.75,774421
"2021-01-23","Credit","Foreign","E-comm",1368085.45,12904
"2021-01-23","Credit","Foreign","POS",3854728.51999998,66825
"2021-01-23","Debit","Domestic","All",100869780.79,1907093
"2021-01-23","Debit","Foreign","All",886548.44,14771
"2021-01-23","Mobile","all","all",5212870.86,106246
"2021-01-24","Credit","Domestic","E-comm",12864099.46,153907
"2021-01-24","Credit","Domestic","POS",8943763.31,186102
"2021-01-24","Credit","Foreign","E-comm",1175331.21,12224
"2021-01-24","Credit","Foreign","POS",2194604.81,31496
"2021-01-24","Debit","Domestic","All",14241673.71,436099
"2021-01-24","Debit","Foreign","All",374294.920000001,5968
"2021-01-24","Mobile","all","all",3800055.89,70924
"2021-01-25","Credit","Domestic","E-comm",18730598.26,206024
"2021-01-25","Credit","Domestic","POS",24363693.17,540815
"2021-01-25","Credit","Foreign","E-comm",2841998.66,15983
"2021-01-25","Credit","Foreign","POS",3550777.35999999,62934
"2021-01-25","Debit","Domestic","All",70092433.3800001,1598853
"2021-01-25","Debit","Foreign","All",612196.630000001,11895
"2021-01-25","Mobile","all","all",7846459.82,133543
"2021-01-26","Credit","Domestic","E-comm",17724943.69,204377
"2021-01-26","Credit","Domestic","POS",28223993.43,597923
"2021-01-26","Credit","Foreign","E-comm",2737689.55,15547
"2021-01-26","Credit","Foreign","POS",3479273.10999999,63741
"2021-01-26","Debit","Domestic","All",76984436.3099999,1713558
"2021-01-26","Debit","Foreign","All",598476.24,12251
"2021-01-26","Mobile","all","all",6388769.80000001,128805
"2021-01-27","Credit","Domestic","E-comm",17522065.87,195821
"2021-01-27","Credit","Domestic","POS",27212012.62,566233
"2021-01-27","Credit","Foreign","E-comm",2941307.34999999,15529
"2021-01-27","Credit","Foreign","POS",3295014.92999999,60885
"2021-01-27","Debit","Domestic","All",73339983.38,1637852
"2021-01-27","Debit","Foreign","All",554912.37,11547
"2021-01-27","Mobile","all","all",6068924.63,125941
"2021-01-28","Credit","Domestic","E-comm",18070794.62,213879
"2021-01-28","Credit","Domestic","POS",30790315.35,612342
"2021-01-28","Credit","Foreign","E-comm",3084650.72,16998
"2021-01-28","Credit","Foreign","POS",3606465.04999999,62705
"2021-01-28","Debit","Domestic","All",80439491.6999999,1723953
"2021-01-28","Debit","Foreign","All",640249.260000002,12440
"2021-01-28","Mobile","all","all",5156280.63,101986
"2021-01-29","Credit","Domestic","E-comm",16691745.7,193992
"2021-01-29","Credit","Domestic","POS",42247378.65,743852
"2021-01-29","Credit","Foreign","E-comm",2919537.29,16378
"2021-01-29","Credit","Foreign","POS",4337005.57,70795
"2021-01-29","Debit","Domestic","All",106827813.47,2053912
"2021-01-29","Debit","Foreign","All",866553.590000001,14740
"2021-01-29","Mobile","all","all",6152409.11,131005
"2021-01-30","Credit","Domestic","E-comm",13836261.78,163152
"2021-01-30","Credit","Domestic","POS",48125924.56,782351
"2021-01-30","Credit","Foreign","E-comm",1510594.76,12867
"2021-01-30","Credit","Foreign","POS",4189396.85999998,64454
"2021-01-30","Debit","Domestic","All",115257630.03,2039022
"2021-01-30","Debit","Foreign","All",906182.16,14949
"2021-01-30","Mobile","all","all",5923947.11,109399
"2021-01-31","Credit","Domestic","E-comm",15342327.3,182678
"2021-01-31","Credit","Domestic","POS",9886819.72000002,184375
"2021-01-31","Credit","Foreign","E-comm",1490626.93,13918
"2021-01-31","Credit","Foreign","POS",2426147.48,31182
"2021-01-31","Debit","Domestic","All",16227143.82,462901
"2021-01-31","Debit","Foreign","All",321109.12,5704
"2021-01-31","Mobile","all","all",4770311.32,74837
"2021-02-01","Credit","Domestic","E-comm",19868063.88,214636
"2021-02-01","Credit","Domestic","POS",26581574.39,578557
